10000000	27000000	1.9105012
11000000	27000000	1.0597873
12000000	27000000	0.594745
13000000	27000000	0.38180375
14000000	27000000	0.35209808
15000000	27000000	0.50183785
16000000	27000000	0.390853
17000000	27000000	0.404673
18000000	27000000	0.3563084
19000000	27000000	0.35060522
20000000	27000000	0.6592099
21000000	27000000	0.3244702
22000000	27000000	0.29872966
23000000	27000000	0.57788473
24000000	27000000	0.8698132
25000000	27000000	0.8372697
26000000	27000000	1.0338033
27000000	27000000	1.3309897
0	28000000	0.921011
1000000	28000000	0.644376
2000000	28000000	0.6532681
3000000	28000000	0.8651216
4000000	28000000	0.44545004
5000000	28000000	0.478916
6000000	28000000	0.6198176
7000000	28000000	0.8884088
8000000	28000000	0.9243175
9000000	28000000	1.5933589
10000000	28000000	1.9302605
11000000	28000000	1.476376
12000000	28000000	1.020989
13000000	28000000	0.5705533
14000000	28000000	0.5142173
15000000	28000000	0.8287426
16000000	28000000	0.69013935
17000000	28000000	0.65568286
18000000	28000000	0.62079966
19000000	28000000	0.66263556
20000000	28000000	0.86661446
21000000	28000000	0.60556716
22000000	28000000	0.57291144
23000000	28000000	1.0736392
24000000	28000000	0.90399086
25000000	28000000	0.856162
26000000	28000000	1.1316391
27000000	28000000	1.0587602
28000000	28000000	1.1413552
0	29000000	1.2783164
1000000	29000000	1.0171301
2000000	29000000	1.0287585
3000000	29000000	1.1238574
4000000	29000000	0.627487
5000000	29000000	0.65987813
6000000	29000000	0.824862
7000000	29000000	0.99811727
8000000	29000000	1.018265
9000000	29000000	1.5179011
10000000	29000000	1.7186676
11000000	29000000	1.6046283
12000000	29000000	1.1160794
13000000	29000000	0.6685359
14000000	29000000	0.6244112
15000000	29000000	0.9797992
16000000	29000000	1.007787
17000000	29000000	0.8672601
18000000	29000000	0.82777494
19000000	29000000	0.87915426
20000000	29000000	1.0214369
21000000	29000000	0.8246063
22000000	29000000	0.78732157
23000000	29000000	1.3740848
24000000	29000000	0.8658985
25000000	29000000	0.7671379
26000000	29000000	1.0062518
27000000	29000000	0.92302895
28000000	29000000	0.92636496
29000000	29000000	1.0671502
0	30000000	1.3062608
1000000	30000000	0.9796546
2000000	30000000	1.0083156
3000000	30000000	1.2402056
4000000	30000000	0.6441377
5000000	30000000	0.65271777
6000000	30000000	0.896333
7000000	30000000	1.16841
8000000	30000000	1.110526
9000000	30000000	1.4302561
10000000	30000000	1.5065542
11000000	30000000	1.5005219
12000000	30000000	1.2216733
13000000	30000000	0.7659812
14000000	30000000	0.72281754
15000000	30000000	1.0183076
16000000	30000000	1.0269439
17000000	30000000	0.92521393
18000000	30000000	0.8683392
19000000	30000000	0.87100005
20000000	30000000	1.1312797
21000000	30000000	0.8446296
22000000	30000000	0.7718193
23000000	30000000	1.3427778
24000000	30000000	0.86255825
25000000	30000000	0.7661867
26000000	30000000	0.9152888
27000000	30000000	0.74205106
28000000	30000000	1.0301776
29000000	30000000	1.1669571
30000000	30000000	1.0413578
0	31000000	1.8655497
1000000	31000000	1.609676
2000000	31000000	1.5913428
3000000	31000000	1.406807
4000000	31000000	1.1005279
5000000	31000000	1.1369921
6000000	31000000	1.1718487
7000000	31000000	1.1939945
8000000	31000000	0.94752157
9000000	31000000	1.324965
10000000	31000000	1.4401288
11000000	31000000	1.5849026
12000000	31000000	1.2536049
13000000	31000000	0.7832602
14000000	31000000	0.8482612
15000000	31000000	1.2591138
16000000	31000000	1.4994649
17000000	31000000	1.270455
18000000	31000000	1.3209745
19000000	31000000	1.3578042
20000000	31000000	1.061143
21000000	31000000	1.317362
22000000	31000000	1.3130461
23000000	31000000	1.6964537
24000000	31000000	0.6750048
25000000	31000000	0.6668755
26000000	31000000	0.98318565
27000000	31000000	0.72502375
28000000	31000000	1.1477175
29000000	31000000	1.4118936
30000000	31000000	1.2244453
31000000	31000000	0.9876773
0	32000000	1.240482
1000000	32000000	0.70097697
2000000	32000000	0.7354035
3000000	32000000	1.4736338
4000000	32000000	0.48858604
5000000	32000000	0.47681525
6000000	32000000	0.87434345
7000000	32000000	1.086076
8000000	32000000	1.300347
9000000	32000000	1.7278445
10000000	32000000	1.6810459
11000000	32000000	1.4418255
12000000	32000000	1.0729852
13000000	32000000	0.8514902
14000000	32000000	0.70918936
15000000	32000000	1.1199069
16000000	32000000	0.7701496
17000000	32000000	1.009715
18000000	32000000	0.71239185
19000000	32000000	0.7007344
20000000	32000000	1.7200724
21000000	32000000	0.6546794
22000000	32000000	0.5796427
23000000	32000000	1.1248809
24000000	32000000	1.5431716
25000000	32000000	1.0369755
26000000	32000000	1.0004581
27000000	32000000	0.93234843
28000000	32000000	0.9479604
29000000	32000000	0.9632611
30000000	32000000	1.055358
31000000	32000000	0.74967724
32000000	32000000	1.1561345
0	33000000	2.224199
1000000	33000000	1.6673009
2000000	33000000	1.6796154
3000000	33000000	1.9598005
4000000	33000000	1.3149564
5000000	33000000	1.2924541
6000000	33000000	1.6049018
7000000	33000000	1.385577
8000000	33000000	1.1602662
9000000	33000000	1.1702336
10000000	33000000	1.166563
11000000	33000000	1.4656955
12000000	33000000	1.4556648
13000000	33000000	1.0532862
14000000	33000000	1.0171921
15000000	33000000	1.5935595
16000000	33000000	1.6410275
17000000	33000000	1.6610692
18000000	33000000	1.5521888
19000000	33000000	1.4778912
20000000	33000000	1.6063476
21000000	33000000	1.4762166
22000000	33000000	1.4033823
23000000	33000000	1.6881043
24000000	33000000	0.71623623
25000000	33000000	0.5150492
26000000	33000000	0.5547779
27000000	33000000	0.4968929
28000000	33000000	0.6965055
29000000	33000000	0.8198772
30000000	33000000	0.8813453
31000000	33000000	1.0281725
32000000	33000000	0.9011513
33000000	33000000	0.96039796
0	34000000	2.5061624
1000000	34000000	2.468
2000000	34000000	2.2112906
3000000	34000000	1.6957607
4000000	34000000	2.3162382
5000000	34000000	2.0244834
6000000	34000000	1.6746919
7000000	34000000	1.0430069
8000000	34000000	0.699449
9000000	34000000	0.6082025
10000000	34000000	0.53222525
11000000	34000000	0.8469255
12000000	34000000	1.1377848
13000000	34000000	1.4726828
14000000	34000000	1.5666333
15000000	34000000	1.4189578
16000000	34000000	1.7326876
17000000	34000000	1.7400404
18000000	34000000	1.7551184
19000000	34000000	1.6395401
20000000	34000000	1.048834
21000000	34000000	1.8088464
22000000	34000000	2.0315359
23000000	34000000	1.2644727
24000000	34000000	0.36791095
25000000	34000000	0.28627074
26000000	34000000	0.3158065
27000000	34000000	0.27513045
28000000	34000000	0.4374036
29000000	34000000	0.5539208
30000000	34000000	0.5653437
31000000	34000000	0.74758005
32000000	34000000	0.44679573
33000000	34000000	0.77542806
34000000	34000000	0.961924
0	35000000	2.3387244
1000000	35000000	2.4913192
2000000	35000000	2.3065083
3000000	35000000	1.3942127
4000000	35000000	2.7287276
5000000	35000000	2.3060238
6000000	35000000	1.6818341
7000000	35000000	0.839167
8000000	35000000	0.50978553
9000000	35000000	0.49379286
10000000	35000000	0.43427613
11000000	35000000	0.69753975
12000000	35000000	1.038204
13000000	35000000	1.2601877
14000000	35000000	1.5068218
15000000	35000000	1.3142546
16000000	35000000	1.7098733
17000000	35000000	1.9003205
18000000	35000000	1.9418508
19000000	35000000	1.7736276
20000000	35000000	0.8485438
21000000	35000000	1.9886315
22000000	35000000	2.4746244
23000000	35000000	1.2519383
24000000	35000000	0.28705993
25000000	35000000	0.24112128
26000000	35000000	0.3026504
27000000	35000000	0.26562205
28000000	35000000	0.44292557
29000000	35000000	0.54297554
30000000	35000000	0.5386716
31000000	35000000	0.82966304
32000000	35000000	0.4593375
33000000	35000000	1.2038879
34000000	35000000	1.4864829
35000000	35000000	0.96829444
0	36000000	2.4883924
1000000	36000000	2.103128
2000000	36000000	2.057616
3000000	36000000	1.9760079
4000000	36000000	2.000925
5000000	36000000	1.8001844
6000000	36000000	1.7514313
7000000	36000000	1.1559594
8000000	36000000	0.8490588
9000000	36000000	0.83312535
10000000	36000000	0.78590363
11000000	36000000	1.1496537
12000000	36000000	1.412282
13000000	36000000	1.2857585
14000000	36000000	1.311635
15000000	36000000	1.7197266
16000000	36000000	1.836986
17000000	36000000	1.9166672
18000000	36000000	1.8743775
19000000	36000000	1.7910215
20000000	36000000	1.4668381
21000000	36000000	1.8835435
22000000	36000000	1.8973627
23000000	36000000	1.6349453
24000000	36000000	0.50494564
25000000	36000000	0.3761048
26000000	36000000	0.42198452
27000000	36000000	0.38442865
28000000	36000000	0.6248505
29000000	36000000	0.7517413
30000000	36000000	0.7631865
31000000	36000000	1.0007035
32000000	36000000	0.7956317
33000000	36000000	1.5945939
34000000	36000000	1.5781194
35000000	36000000	0.8961709
36000000	36000000	0.9991236
0	37000000	1.1321852
1000000	37000000	0.63517183
2000000	37000000	0.7177073
3000000	37000000	1.5513233
4000000	37000000	0.4538736
5000000	37000000	0.48806283
6000000	37000000	0.9235432
7000000	37000000	1.267695
8000000	37000000	1.5486434
9000000	37000000	1.7451093
10000000	37000000	1.6162828
11000000	37000000	1.4566532
12000000	37000000	1.2675205
13000000	37000000	1.0080827
14000000	37000000	0.7927161
15000000	37000000	1.1386236
16000000	37000000	0.800323
17000000	37000000	1.0086637
18000000	37000000	0.7293068
19000000	37000000	0.7126807
20000000	37000000	1.7978395
21000000	37000000	0.65798503
22000000	37000000	0.5179185
23000000	37000000	1.0623269
24000000	37000000	1.6523657
25000000	37000000	1.1475222
26000000	37000000	0.88065314
27000000	37000000	0.8178214
28000000	37000000	0.83419967
29000000	37000000	0.84208745
30000000	37000000	0.894701
31000000	37000000	0.6802024
32000000	37000000	1.7683816
33000000	37000000	1.1729603
34000000	37000000	0.6326367
35000000	37000000	0.3662804
36000000	37000000	0.530379
37000000	37000000	1.0632648
0	38000000	0.81884074
1000000	38000000	0.5120608
2000000	38000000	0.5493262
3000000	38000000	1.1163079
4000000	38000000	0.3836648
5000000	38000000	0.3699181
6000000	38000000	0.69289553
7000000	38000000	1.1984543
8000000	38000000	1.478018
9000000	38000000	1.6876664
10000000	38000000	1.559344
11000000	38000000	1.3026781
12000000	38000000	1.1406257
13000000	38000000	0.9097203
14000000	38000000	0.72361815
15000000	38000000	0.85507023
16000000	38000000	0.588208
17000000	38000000	0.7147815
18000000	38000000	0.5018293
19000000	38000000	0.52707773
20000000	38000000	1.3448688
21000000	38000000	0.45831376
22000000	38000000	0.3915013
23000000	38000000	0.8174888
24000000	38000000	1.5802761
25000000	38000000	1.2761259
26000000	38000000	0.91070426
27000000	38000000	0.80279285
28000000	38000000	0.81945807
29000000	38000000	0.76899594
30000000	38000000	0.84026414
31000000	38000000	0.60460275
32000000	38000000	1.2404075
33000000	38000000	0.7887516
34000000	38000000	0.44280618
35000000	38000000	0.28127187
36000000	38000000	0.44661617
37000000	38000000	1.6798198
38000000	38000000	1.2043949
0	39000000	1.7100505
1000000	39000000	1.1427397
2000000	39000000	1.2486322
3000000	39000000	1.8567386
4000000	39000000	0.97144794
5000000	39000000	1.0153486
6000000	39000000	1.4205084
7000000	39000000	1.3298043
8000000	39000000	1.2726512
9000000	39000000	1.4347854
10000000	39000000	1.441432
11000000	39000000	1.631591
12000000	39000000	1.5515518
13000000	39000000	1.0292408
14000000	39000000	0.9178338
15000000	39000000	1.5261892
16000000	39000000	1.3444772
17000000	39000000	1.4309307
18000000	39000000	1.2934407
19000000	39000000	1.2833787
20000000	39000000	1.8710873
21000000	39000000	1.1852915
22000000	39000000	1.0634173
23000000	39000000	1.6046045
24000000	39000000	1.1591355
25000000	39000000	0.8504896
26000000	39000000	0.7670399
27000000	39000000	0.6852002
28000000	39000000	0.9076283
29000000	39000000	0.88918847
30000000	39000000	0.9199743
31000000	39000000	0.9017725
32000000	39000000	1.3393936
33000000	39000000	1.3935664
34000000	39000000	0.9402414
35000000	39000000	0.7747705
36000000	39000000	1.0963583
37000000	39000000	1.035383
38000000	39000000	0.790109
39000000	39000000	1.0344756
0	40000000	2.3950214
1000000	40000000	2.212426
2000000	40000000	2.299307
3000000	40000000	1.7735536
4000000	40000000	2.2921603
5000000	40000000	2.1087892
6000000	40000000	1.8242887
7000000	40000000	1.1118088
8000000	40000000	0.7185633
9000000	40000000	0.6736466
10000000	40000000	0.6396804
11000000	40000000	0.9850251
12000000	40000000	1.3520287
13000000	40000000	1.1343764
14000000	40000000	1.2892706
15000000	40000000	1.5433348
16000000	40000000	2.008999
17000000	40000000	2.1101182
18000000	40000000	2.194466
19000000	40000000	2.1069305
20000000	40000000	1.1879832
21000000	40000000	2.1746314
22000000	40000000	2.3771324
23000000	40000000	1.6188794
24000000	40000000	0.3678296
25000000	40000000	0.3193795
26000000	40000000	0.4184535
27000000	40000000	0.35639185
28000000	40000000	0.5909926
29000000	40000000	0.71220577
30000000	40000000	0.71927166
31000000	40000000	1.0577636
32000000	40000000	0.6062862
33000000	40000000	1.3032793
34000000	40000000	1.5687172
35000000	40000000	1.7246666
36000000	40000000	1.5433866
37000000	40000000	0.45576996
38000000	40000000	0.2720345
39000000	40000000	0.64556396
40000000	40000000	0.99371374
0	41000000	2.2579238
1000000	41000000	2.04774
2000000	41000000	2.1940014
3000000	41000000	1.6295139
4000000	41000000	2.2118967
5000000	41000000	2.0592818
6000000	41000000	1.784307
7000000	41000000	1.083215
8000000	41000000	0.65139174
9000000	41000000	0.6346388
10000000	41000000	0.5940296
11000000	41000000	0.93943954
12000000	41000000	1.2959969
13000000	41000000	1.1677483
14000000	41000000	1.2993461
15000000	41000000	1.5066835
16000000	41000000	1.8640189
17000000	41000000	2.0721557
18000000	41000000	2.1594312
19000000	41000000	2.0153546
20000000	41000000	1.1388968
21000000	41000000	2.1228142
22000000	41000000	2.3518934
23000000	41000000	1.5706253
24000000	41000000	0.3461148
25000000	41000000	0.320932
26000000	41000000	0.40636143
27000000	41000000	0.3505003
28000000	41000000	0.5914858
29000000	41000000	0.70628256
30000000	41000000	0.7147817
31000000	41000000	1.0095259
32000000	41000000	0.6002709
33000000	41000000	1.2703447
34000000	41000000	1.609997
35000000	41000000	1.8073338
36000000	41000000	1.5247705
37000000	41000000	0.46915305
38000000	41000000	0.32030284
39000000	41000000	0.86498314
40000000	41000000	1.1308905
41000000	41000000	1.0116637
0	42000000	1.6602081
1000000	42000000	1.0439416
2000000	42000000	1.1927413
3000000	42000000	1.969893
4000000	42000000	0.7974884
5000000	42000000	0.78358275
6000000	42000000	1.2979437
7000000	42000000	1.4431554
8000000	42000000	1.5497533
9000000	42000000	1.7246382
10000000	42000000	1.7137635
11000000	42000000	1.7910756
12000000	42000000	1.5806495
13000000	42000000	1.0109873
14000000	42000000	0.8525953
15000000	42000000	1.4691614
16000000	42000000	1.2352163
17000000	42000000	1.3530252
18000000	42000000	1.1355386
19000000	42000000	1.1577806
20000000	42000000	2.1375043
21000000	42000000	1.0721253
22000000	42000000	0.8640123
23000000	42000000	1.5904118
24000000	42000000	1.3365225
25000000	42000000	1.0013009
26000000	42000000	0.86894983
27000000	42000000	0.81695426
28000000	42000000	0.97841597
29000000	42000000	0.98586214
30000000	42000000	1.0484129
31000000	42000000	0.923595
32000000	42000000	1.4309077
33000000	42000000	1.3618588
34000000	42000000	0.86666304
35000000	42000000	0.6882523
36000000	42000000	1.0844337
37000000	42000000	1.3001343
38000000	42000000	1.0759501
39000000	42000000	1.6316044
40000000	42000000	1.0081432
41000000	42000000	0.70289445
42000000	42000000	1.0653402
0	43000000	0.9057487
1000000	43000000	0.5560348
2000000	43000000	0.5919363
3000000	43000000	1.1142284
4000000	43000000	0.35847446
5000000	43000000	0.39655548
6000000	43000000	0.6980414
7000000	43000000	1.233433
8000000	43000000	1.5589968
9000000	43000000	2.1574593
10000000	43000000	2.2329323
11000000	43000000	1.6813116
12000000	43000000	1.1811103
13000000	43000000	0.72435164
14000000	43000000	0.6320762
15000000	43000000	0.88890237
16000000	43000000	0.68960315
17000000	43000000	0.7315363
18000000	43000000	0.581335
19000000	43000000	0.5895697
20000000	43000000	1.3354158
21000000	43000000	0.5407094
22000000	43000000	0.4386342
23000000	43000000	0.9749959
24000000	43000000	1.6433779
25000000	43000000	1.5695587
26000000	43000000	1.4360449
27000000	43000000	1.261912
28000000	43000000	1.3023354
29000000	43000000	1.1169333
30000000	43000000	1.0693712
31000000	43000000	0.92788863
32000000	43000000	1.2588416
33000000	43000000	0.82660675
34000000	43000000	0.4487637
35000000	43000000	0.35567322
36000000	43000000	0.5460972
37000000	43000000	1.1581169
38000000	43000000	1.165826
39000000	43000000	0.95189214
40000000	43000000	0.39067498
41000000	43000000	0.31387007
42000000	43000000	0.71133375
43000000	43000000	1.3223357
0	44000000	0.9520205
1000000	44000000	0.59925956
2000000	44000000	0.6292466
3000000	44000000	1.0329604
4000000	44000000	0.40032962
5000000	44000000	0.4580282
6000000	44000000	0.7295125
7000000	44000000	1.179176
8000000	44000000	1.3817997
9000000	44000000	2.0101335
10000000	44000000	2.137871
11000000	44000000	1.6689699
12000000	44000000	1.1165861
13000000	44000000	0.7706935
14000000	44000000	0.6836856
15000000	44000000	0.9303835
16000000	44000000	0.7014431
17000000	44000000	0.77262956
18000000	44000000	0.64434594
19000000	44000000	0.6193394
20000000	44000000	1.1979308
21000000	44000000	0.55501455
22000000	44000000	0.49974185
23000000	44000000	1.0206946
